Term_ID,Term,p_value,intersection_size,avg_log2fc,intersecting_genes,calculated_intersection_count
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,0.451852403920448,4,1.9408049583435059,"RPS3,TCF7,HSPA8,NPM1",4
GO:0007596,blood coagulation,0.451852403920448,1,4.782388210296631,LCK,1
GO:0019318,hexose metabolic process,0.45202821058399606,1,4.3055219650268555,RORA,1
GO:0007163,establishment or maintenance of cell polarity,0.45202821058399606,1,5.209451675415039,CD3G,1
GO:0045055,regulated exocytosis,0.45202821058399606,1,3.8509678840637207,LAT,1
GO:0120035,regulation of plasma membrane bounded cell projection organization,0.45222657515691933,2,3.026102304458618,"EVL,SYNE2",2
GO:0051098,regulation of binding,0.45424519542934283,1,5.472127437591553,IL32,1
GO:0048513,animal organ development,0.4548998418125649,7,3.9580402033669606,"CD3E,IL7R,EVL,BCL11B,RORA,SYNE2,LTB",7
GO:0050817,coagulation,0.45626233742017736,1,4.782388210296631,LCK,1
GO:0016043,cellular component organization,0.45626233742017736,17,3.1661014907500324,"CD3E,RPS3,CD3G,IL7R,EVL,CD247,RPS27,RPSA,CD2,BCL11B,HSPA8,ETS1,NPM1,SPOCK2,AAK1,SYNE2,SKAP1",17
GO:0007599,hemostasis,0.45814572506748935,1,4.782388210296631,LCK,1
GO:0001667,ameboidal-type cell migration,0.45814572506748935,1,2.3412601947784424,EVL,1
GO:0006351,DNA-templated transcription,0.45923035461682316,8,2.826132893562317,"RPS3,TCF7,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",8
GO:0006357,regulation of transcription by RNA polymerase II,0.45923035461682316,6,3.324608623981476,"TCF7,BCL11B,ETS1,RORA,NPM1,SKAP1",6
GO:0045444,fat cell differentiation,0.4604257968987446,1,4.3055219650268555,RORA,1
GO:0016358,dendrite development,0.4604257968987446,1,5.236643314361572,CD3E,1
GO:0065004,protein-DNA complex assembly,0.4604257968987446,1,1.072825312614441,NPM1,1
GO:0031344,regulation of cell projection organization,0.460621555278116,2,3.026102304458618,"EVL,SYNE2",2
GO:0051345,positive regulation of hydrolase activity,0.46101818468528083,1,1.2592203617095947,RPS3,1
GO:0030030,cell projection organization,0.46360726502988814,4,3.9951553344726562,"CD3E,EVL,BCL11B,SYNE2",4
GO:0002703,regulation of leukocyte mediated immunity,0.46616341273944395,1,5.389932155609131,IL7R,1
GO:0031669,cellular response to nutrient levels,0.4702175586524598,1,1.4021910429000854,HSPA8,1
GO:0007411,axon guidance,0.4707643529117509,1,4.691773414611816,BCL11B,1
GO:0097485,neuron projection guidance,0.4707643529117509,1,4.691773414611816,BCL11B,1
GO:0006402,mRNA catabolic process,0.47285138830761236,1,1.072825312614441,NPM1,1
GO:0009913,epidermal cell differentiation,0.47285138830761236,1,4.691773414611816,BCL11B,1
GO:0032984,protein-containing complex disassembly,0.47285138830761236,1,1.4021910429000854,HSPA8,1
GO:0005996,monosaccharide metabolic process,0.47285138830761236,1,4.3055219650268555,RORA,1
GO:0034599,cellular response to oxidative stress,0.47285138830761236,1,1.2592203617095947,RPS3,1
GO:0002221,pattern recognition receptor signaling pathway,0.4748539291556946,1,1.4021910429000854,HSPA8,1
GO:0031348,negative regulation of defense response,0.4748539291556946,1,4.3055219650268555,RORA,1
GO:0090068,positive regulation of cell cycle process,0.47536978163049814,1,1.072825312614441,NPM1,1
GO:0060828,regulation of canonical Wnt signaling pathway,0.47536978163049814,1,1.034958004951477,RPS12,1
GO:0043412,macromolecule modification,0.47647015072264776,7,3.010799084390913,"CD3E,LCK,RPS3,NOSIP,LAT,NPM1,AAK1",7
GO:0006898,receptor-mediated endocytosis,0.4802582034072772,1,2.199232816696167,AAK1,1
GO:0071824,protein-DNA complex organization,0.4826786473916316,1,1.072825312614441,NPM1,1
GO:0071900,regulation of protein serine/threonine kinase activity,0.48364078232903396,1,1.2592203617095947,RPS3,1
GO:0097305,response to alcohol,0.4860367109238896,1,3.6145102977752686,CD27,1
GO:0110053,regulation of actin filament organization,0.495040240917106,1,2.3412601947784424,EVL,1
GO:0002758,innate immune response-activating signaling pathway,0.495040240917106,1,1.4021910429000854,HSPA8,1
GO:0001568,blood vessel development,0.4953552270975443,2,3.4751064777374268,"ETS1,RORA",2
GO:0001933,negative regulation of protein phosphorylation,0.49546540536952133,1,1.072825312614441,NPM1,1
GO:0006366,transcription by RNA polymerase II,0.5011049254876958,6,3.324608623981476,"TCF7,BCL11B,ETS1,RORA,NPM1,SKAP1",6
GO:0051252,regulation of RNA metabolic process,0.5023090125653287,8,2.826132893562317,"RPS3,TCF7,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",8
GO:0018193,peptidyl-amino acid modification,0.5073563374052606,2,5.009515762329102,"CD3E,LCK",2
GO:0030100,regulation of endocytosis,0.5101629420145178,1,2.199232816696167,AAK1,1
GO:0051054,positive regulation of DNA metabolic process,0.5118881579216137,1,1.2592203617095947,RPS3,1
GO:0000165,MAPK cascade,0.5118881579216137,2,2.4368653297424316,"RPS3,CD27",2
GO:0016197,endosomal transport,0.5141043019477977,1,3.090623617172241,ARL4C,1
GO:0030336,negative regulation of cell migration,0.515287488055715,1,2.3412601947784424,EVL,1
GO:0042326,negative regulation of phosphorylation,0.515287488055715,1,1.072825312614441,NPM1,1
GO:0001944,vasculature development,0.515287488055715,2,3.4751064777374268,"ETS1,RORA",2
GO:0045765,regulation of angiogenesis,0.5161267751136149,1,2.644690990447998,ETS1,1
GO:0002218,activation of innate immune response,0.5169618782044086,1,1.4021910429000854,HSPA8,1
GO:0045165,cell fate commitment,0.5173374946331653,1,4.691773414611816,BCL11B,1
GO:0022008,neurogenesis,0.5173374946331653,4,4.4862207770347595,"CD3E,BCL11B,RORA,SYNE2",4
GO:0072659,protein localization to plasma membrane,0.5207713495059171,1,3.203856945037842,SKAP1,1
GO:1901342,regulation of vasculature development,0.5215860838741113,1,2.644690990447998,ETS1,1
GO:0048511,rhythmic process,0.5276579219104938,1,4.3055219650268555,RORA,1
GO:0010948,negative regulation of cell cycle process,0.5284494554762398,1,1.072825312614441,NPM1,1
GO:0006874,intracellular calcium ion homeostasis,0.5287201488535681,1,4.782388210296631,LCK,1
GO:0001666,response to hypoxia,0.5287201488535681,1,4.3055219650268555,RORA,1
GO:1903311,regulation of mRNA metabolic process,0.5295034240727483,1,1.072825312614441,NPM1,1
GO:2000146,negative regulation of cell motility,0.5302827288985933,1,2.3412601947784424,EVL,1
GO:0033554,cellular response to stress,0.5338189504992432,4,2.009939670562744,"RPS3,HSPA8,RORA,NPM1",4
GO:0006401,RNA catabolic process,0.5343982312125194,1,1.072825312614441,NPM1,1
GO:0006810,transport,0.5357369673386077,9,3.043916861216227,"LCK,CD3G,ARL4C,ACAP1,HSPA8,LAT,NPM1,AAK1,SYNE2",9
GO:0044403,biological process involved in symbiotic interaction,0.5366670789059462,1,1.4193516969680786,RPSA,1
GO:0044281,small molecule metabolic process,0.5366670789059462,4,2.5691857039928436,"LDHB,GIMAP7,HSPA8,RORA",4
GO:0062012,regulation of small molecule metabolic process,0.539422943280817,1,4.3055219650268555,RORA,1
GO:0062197,cellular response to chemical stress,0.539422943280817,1,1.2592203617095947,RPS3,1
GO:0009968,negative regulation of signal transduction,0.5399485545450473,3,3.648118774096171,"CD3E,HSPA8,RORA",3
GO:0036293,response to decreased oxygen levels,0.5403716566226504,1,4.3055219650268555,RORA,1
GO:0034504,protein localization to nucleus,0.5403716566226504,1,1.072825312614441,NPM1,1
GO:0030029,actin filament-based process,0.5426112486357262,2,3.026102304458618,"EVL,SYNE2",2
GO:0009416,response to light stimulus,0.5430716684748316,1,1.072825312614441,NPM1,1
GO:0065008,regulation of biological quality,0.5476928283149736,6,2.8646382888158164,"LCK,IL7R,EVL,HSPA8,NPM1,AAK1",6
GO:0030198,extracellular matrix organization,0.548548426078896,1,3.6104838848114014,SPOCK2,1
GO:0042742,defense response to bacterium,0.548548426078896,1,5.389932155609131,IL7R,1
GO:0055074,calcium ion homeostasis,0.548548426078896,1,4.782388210296631,LCK,1
GO:0008202,steroid metabolic process,0.548548426078896,1,4.3055219650268555,RORA,1
GO:0043062,extracellular structure organization,0.548548426078896,1,3.6104838848114014,SPOCK2,1
GO:0045229,external encapsulating structure organization,0.549241356261792,1,3.6104838848114014,SPOCK2,1
GO:0030111,regulation of Wnt signaling pathway,0.550402960013946,1,1.034958004951477,RPS12,1
GO:0006913,nucleocytoplasmic transport,0.550402960013946,1,1.072825312614441,NPM1,1
GO:0045936,negative regulation of phosphate metabolic process,0.550402960013946,1,1.072825312614441,NPM1,1
GO:0051169,nuclear transport,0.550402960013946,1,1.072825312614441,NPM1,1
GO:0019725,cellular homeostasis,0.550402960013946,2,2.927606761455536,"LCK,NPM1",2
GO:0010563,negative regulation of phosphorus metabolic process,0.550402960013946,1,1.072825312614441,NPM1,1
GO:0051094,positive regulation of developmental process,0.550402960013946,3,3.883044481277466,"IL7R,ETS1,CD27",3
GO:0104004,cellular response to environmental stimulus,0.5517485356850943,1,1.072825312614441,NPM1,1
GO:0071214,cellular response to abiotic stimulus,0.5517485356850943,1,1.072825312614441,NPM1,1
GO:0051235,maintenance of location,0.5518929136917048,1,4.782388210296631,LCK,1
GO:0032956,regulation of actin cytoskeleton organization,0.5518929136917048,1,2.3412601947784424,EVL,1
GO:0141188,nucleic acid catabolic process,0.5525567728078903,1,1.072825312614441,NPM1,1
GO:0048545,response to steroid hormone,0.5551774564529182,1,1.4021910429000854,HSPA8,1
GO:0040013,negative regulation of locomotion,0.5551774564529182,1,2.3412601947784424,EVL,1
GO:0070588,calcium ion transmembrane transport,0.5551774564529182,1,4.782388210296631,LCK,1
GO:0009057,macromolecule catabolic process,0.5551774564529182,3,2.391733090082804,"HSPA8,NPM1,CTSW",3
GO:0045787,positive regulation of cell cycle,0.5593187462247912,1,1.072825312614441,NPM1,1
GO:0070482,response to oxygen levels,0.5611092462062116,1,4.3055219650268555,RORA,1
GO:0042063,gliogenesis,0.5617358604140233,1,3.710944414138794,SYNE2,1
GO:0006887,exocytosis,0.5635076653890383,1,3.8509678840637207,LAT,1
GO:0043010,camera-type eye development,0.5675472959328184,1,4.691773414611816,BCL11B,1
GO:0045089,positive regulation of innate immune response,0.5715449985743252,1,1.4021910429000854,HSPA8,1
GO:0010639,negative regulation of organelle organization,0.5721358532362372,1,1.072825312614441,NPM1,1
GO:0035239,tube morphogenesis,0.5742852853617939,2,3.4751064777374268,"ETS1,RORA",2
GO:1990778,protein localization to cell periphery,0.5755408812670934,1,3.203856945037842,SKAP1,1
GO:0050678,regulation of epithelial cell proliferation,0.5772259864005957,1,4.691773414611816,BCL11B,1
GO:0023057,negative regulation of signaling,0.5815024548080977,3,3.648118774096171,"CD3E,HSPA8,RORA",3
GO:0010648,negative regulation of cell communication,0.5815024548080977,3,3.648118774096171,"CD3E,HSPA8,RORA",3
GO:0050878,regulation of body fluid levels,0.5843954450871619,1,4.782388210296631,LCK,1
GO:0032970,regulation of actin filament-based process,0.5881891342183699,1,2.3412601947784424,EVL,1
GO:0006974,DNA damage response,0.5907596926428382,2,1.1660228371620178,"RPS3,NPM1",2
GO:0002833,positive regulation of response to biotic stimulus,0.5913934939974631,1,1.4021910429000854,HSPA8,1
GO:0002697,regulation of immune effector process,0.5929790668452002,1,5.389932155609131,IL7R,1
GO:0030182,neuron differentiation,0.5931783766017896,3,4.744646231333415,"CD3E,BCL11B,RORA",3
GO:0033993,response to lipid,0.6018547276392401,2,2.8538565039634705,"HSPA8,RORA",2
GO:0060271,cilium assembly,0.6018547276392401,1,3.710944414138794,SYNE2,1
GO:0051253,negative regulation of RNA metabolic process,0.6027421747946654,3,2.167999823888143,"TCF7,HSPA8,NPM1",3
GO:0008544,epidermis development,0.6027421747946654,1,4.691773414611816,BCL11B,1
GO:0006996,organelle organization,0.6027421747946654,7,1.9524695873260498,"RPS3,EVL,RPS27,RPSA,ETS1,NPM1,SYNE2",7
GO:0006508,proteolysis,0.6027421747946654,3,4.451491117477417,"GZMM,SPOCK2,CTSW",3
GO:0050900,leukocyte migration,0.6042463321241826,1,4.782388210296631,LCK,1
GO:0042692,muscle cell differentiation,0.6047161676375544,1,4.3055219650268555,RORA,1
GO:0006979,response to oxidative stress,0.6051832012524073,1,1.2592203617095947,RPS3,1
GO:0032102,negative regulation of response to external stimulus,0.6097080537448994,1,4.3055219650268555,RORA,1
GO:0001654,eye development,0.6101581173143705,1,4.691773414611816,BCL11B,1
GO:0150063,visual system development,0.6136138205668609,1,4.691773414611816,BCL11B,1
GO:0048880,sensory system development,0.6190121399603892,1,4.691773414611816,BCL11B,1
GO:0044782,cilium organization,0.62237821163068,1,3.710944414138794,SYNE2,1
GO:0030163,protein catabolic process,0.6278429878766632,2,3.051186978816986,"HSPA8,CTSW",2
GO:0001558,regulation of cell growth,0.6278429878766632,1,1.072825312614441,NPM1,1
GO:0048699,generation of neurons,0.6278429878766632,3,4.744646231333415,"CD3E,BCL11B,RORA",3
GO:0007059,chromosome segregation,0.6288166480312332,1,1.2592203617095947,RPS3,1
GO:0009314,response to radiation,0.6299636140148575,1,1.072825312614441,NPM1,1
GO:0045088,regulation of innate immune response,0.6299636140148575,1,1.4021910429000854,HSPA8,1
GO:0042060,wound healing,0.6299636140148575,1,4.782388210296631,LCK,1
GO:0000902,cell morphogenesis,0.631458059391242,2,5.040852785110474,"IL7R,BCL11B",2
GO:0006816,calcium ion transport,0.631458059391242,1,4.782388210296631,LCK,1
GO:1901987,regulation of cell cycle phase transition,0.631458059391242,1,1.072825312614441,NPM1,1
GO:0022411,cellular component disassembly,0.631458059391242,1,1.4021910429000854,HSPA8,1
GO:0030162,regulation of proteolysis,0.6318255159449564,1,3.6104838848114014,SPOCK2,1
GO:0030099,myeloid cell differentiation,0.634988754491513,1,2.644690990447998,ETS1,1
GO:0051223,regulation of protein transport,0.6362701202215597,1,1.4021910429000854,HSPA8,1
GO:0050673,epithelial cell proliferation,0.6366198874086522,1,4.691773414611816,BCL11B,1
GO:0034329,cell junction assembly,0.6424593171663693,1,3.6104838848114014,SPOCK2,1
GO:0031175,neuron projection development,0.644735976026005,2,4.964208364486694,"CD3E,BCL11B",2
GO:0010605,negative regulation of macromolecule metabolic process,0.6451716266655841,6,2.768391172091166,"CD3E,RPS3,TCF7,HSPA8,NPM1,SPOCK2",6
GO:0048732,gland development,0.6452430142042376,1,4.691773414611816,BCL11B,1
GO:0048878,chemical homeostasis,0.650221320901272,2,4.543955087661743,"LCK,RORA",2
GO:0007409,axonogenesis,0.6523892484480228,1,4.691773414611816,BCL11B,1
GO:0007015,actin filament organization,0.6523892484480228,1,2.3412601947784424,EVL,1
GO:0009653,anatomical structure morphogenesis,0.6549959667548522,5,3.8746357440948485,"IL7R,EVL,BCL11B,ETS1,RORA",5
GO:0009887,animal organ morphogenesis,0.6549959667548522,2,3.5165168046951294,"EVL,BCL11B",2
GO:0051234,establishment of localization,0.6615823166543113,9,3.043916861216227,"LCK,CD3G,ARL4C,ACAP1,HSPA8,LAT,NPM1,AAK1,SYNE2",9
GO:0050808,synapse organization,0.6681050229147355,1,3.6104838848114014,SPOCK2,1
GO:0070887,cellular response to chemical stimulus,0.6698155673873157,4,2.009939670562744,"RPS3,HSPA8,RORA,NPM1",4
GO:1901700,response to oxygen-containing compound,0.6699031233914217,3,3.0597508748372397,"RPS3,CD27,RORA",3
GO:0010629,negative regulation of gene expression,0.6730483562078838,3,2.522896329561869,"CD3E,RPS3,NPM1",3
GO:0016049,cell growth,0.6781381570631229,1,1.072825312614441,NPM1,1
GO:0031667,response to nutrient levels,0.6783491041440809,1,1.4021910429000854,HSPA8,1
GO:0010608,post-transcriptional regulation of gene expression,0.6783860782395876,2,1.1660228371620178,"RPS3,NPM1",2
GO:0019221,cytokine-mediated signaling pathway,0.6784559293247613,1,5.389932155609131,IL7R,1
GO:0007264,small GTPase-mediated signal transduction,0.6784559293247613,1,3.8509678840637207,LAT,1
GO:0010558,negative regulation of macromolecule biosynthetic process,0.6784559293247613,5,2.599972629547119,"CD3E,RPS3,TCF7,HSPA8,NPM1",5
GO:0035295,tube development,0.678758764699587,2,3.4751064777374268,"ETS1,RORA",2
GO:0051726,regulation of cell cycle,0.6847589998787998,2,1.8587581515312195,"ETS1,NPM1",2
GO:0002831,regulation of response to biotic stimulus,0.6853196872017928,1,1.4021910429000854,HSPA8,1
GO:0060627,regulation of vesicle-mediated transport,0.6887979988920373,1,2.199232816696167,AAK1,1
GO:0030003,intracellular monoatomic cation homeostasis,0.6887979988920373,1,4.782388210296631,LCK,1
GO:0061564,axon development,0.6920531800965805,1,4.691773414611816,BCL11B,1
GO:0034655,nucleobase-containing compound catabolic process,0.6937413688927201,1,1.072825312614441,NPM1,1
GO:0006873,intracellular monoatomic ion homeostasis,0.6938775397031376,1,4.782388210296631,LCK,1
GO:0009628,response to abiotic stimulus,0.6938775397031376,2,2.689173638820648,"RORA,NPM1",2
GO:0098771,inorganic ion homeostasis,0.6938775397031376,1,4.782388210296631,LCK,1
GO:0009890,negative regulation of biosynthetic process,0.6948519118112438,5,2.599972629547119,"CD3E,RPS3,TCF7,HSPA8,NPM1",5
GO:0072359,circulatory system development,0.6948519118112438,2,3.4751064777374268,"ETS1,RORA",2
GO:0044770,cell cycle phase transition,0.6961253811484298,1,1.072825312614441,NPM1,1
GO:0006605,protein targeting,0.6962627237097286,1,1.4021910429000854,HSPA8,1
GO:0070201,regulation of establishment of protein localization,0.6963984047892602,1,1.4021910429000854,HSPA8,1
GO:0009892,negative regulation of metabolic process,0.7010610740998842,6,2.768391172091166,"CD3E,RPS3,TCF7,HSPA8,NPM1,SPOCK2",6
GO:1901701,cellular response to oxygen-containing compound,0.7015806483721571,2,2.782371163368225,"RPS3,RORA",2
GO:1901615,organic hydroxy compound metabolic process,0.7019268392124494,1,2.3563857078552246,LDHB,1
GO:0048666,neuron development,0.7089884948556375,2,4.964208364486694,"CD3E,BCL11B",2
GO:0009611,response to wounding,0.7114528112704355,1,4.782388210296631,LCK,1
GO:0048646,anatomical structure formation involved in morphogenesis,0.7132474105309252,2,3.4751064777374268,"ETS1,RORA",2
GO:0005975,carbohydrate metabolic process,0.7137245033905555,1,4.3055219650268555,RORA,1
GO:0051604,protein maturation,0.7144974504378566,1,1.4021910429000854,HSPA8,1
GO:0061919,process utilizing autophagic mechanism,0.7147142065122025,1,1.4021910429000854,HSPA8,1
GO:0006914,autophagy,0.7147142065122025,1,1.4021910429000854,HSPA8,1
GO:0033365,protein localization to organelle,0.7147142065122025,2,1.2375081777572632,"HSPA8,NPM1",2
GO:0048667,cell morphogenesis involved in neuron differentiation,0.7282744425841902,1,4.691773414611816,BCL11B,1
GO:0055080,monoatomic cation homeostasis,0.7296222603086907,1,4.782388210296631,LCK,1
GO:0007049,cell cycle,0.7305103932166812,3,1.658912221590678,"RPS3,ETS1,NPM1",3
GO:0050801,monoatomic ion homeostasis,0.7348622438870147,1,4.782388210296631,LCK,1
GO:0007423,sensory organ development,0.7367914219649202,1,4.691773414611816,BCL11B,1
GO:1901699,cellular response to nitrogen compound,0.7399612213594767,1,1.072825312614441,NPM1,1
GO:0040008,regulation of growth,0.7412084107579134,1,1.072825312614441,NPM1,1
GO:0032787,monocarboxylic acid metabolic process,0.7479949951487369,1,2.3563857078552246,LDHB,1
GO:0032870,cellular response to hormone stimulus,0.7497868888317192,1,1.4021910429000854,HSPA8,1
GO:0022402,cell cycle process,0.7500305155043806,2,1.1660228371620178,"RPS3,NPM1",2
GO:0006139,nucleobase-containing compound metabolic process,0.7535325069089949,14,2.557068177631923,"RPS3,IL7R,LDHB,GIMAP7,TCF7,RPS25,RPS27,RPS21,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",14
GO:0048812,neuron projection morphogenesis,0.7579749590636259,1,4.691773414611816,BCL11B,1
GO:0051301,cell division,0.7584931819177044,1,1.2592203617095947,RPS3,1
GO:0072594,establishment of protein localization to organelle,0.7636107915138425,1,1.4021910429000854,HSPA8,1
GO:0120039,plasma membrane bounded cell projection morphogenesis,0.7652316355058647,1,4.691773414611816,BCL11B,1
GO:0048858,cell projection morphogenesis,0.7673933264582249,1,4.691773414611816,BCL11B,1
GO:0045596,negative regulation of cell differentiation,0.7683095553143763,1,4.3055219650268555,RORA,1
GO:0045892,negative regulation of DNA-templated transcription,0.7683095553143763,2,2.715587079524994,"TCF7,HSPA8",2
GO:0061061,muscle structure development,0.7683095553143763,1,4.3055219650268555,RORA,1
GO:0006338,chromatin remodeling,0.7686623335292376,1,1.072825312614441,NPM1,1
GO:1902679,negative regulation of RNA biosynthetic process,0.7730531291474209,2,2.715587079524994,"TCF7,HSPA8",2
GO:0006897,endocytosis,0.7792062463817729,1,2.199232816696167,AAK1,1
GO:0006629,lipid metabolic process,0.7823438489504345,2,4.498647689819336,"BCL11B,RORA",2
GO:0030036,actin cytoskeleton organization,0.7856679004130567,1,2.3412601947784424,EVL,1
GO:0009617,response to bacterium,0.7860217330980519,1,5.389932155609131,IL7R,1
GO:0055082,intracellular chemical homeostasis,0.7862110284012482,1,4.782388210296631,LCK,1
GO:0010564,regulation of cell cycle process,0.7862110284012482,1,1.072825312614441,NPM1,1
GO:0051603,proteolysis involved in protein catabolic process,0.7895542607319329,1,4.700182914733887,CTSW,1
GO:0030855,epithelial cell differentiation,0.7933193732826967,1,4.691773414611816,BCL11B,1
GO:0034330,cell junction organization,0.8017507051166994,1,3.6104838848114014,SPOCK2,1
GO:0032774,RNA biosynthetic process,0.8058534146199363,11,2.3490902293812144,"RPS3,TCF7,RPS25,RPS27,RPS21,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",11
GO:0006396,RNA processing,0.8146971629139645,5,1.1411891460418702,"RPS25,RPS27,RPS21,HSPA8,NPM1",5
GO:0098662,inorganic cation transmembrane transport,0.8225103116903865,1,4.782388210296631,LCK,1
GO:0141187,nucleic acid biosynthetic process,0.8264898939864235,11,2.3490902293812144,"RPS3,TCF7,RPS25,RPS27,RPS21,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",11
GO:0072657,protein localization to membrane,0.8269892282177799,1,3.203856945037842,SKAP1,1
GO:0098655,monoatomic cation transmembrane transport,0.8284679361131773,1,4.782388210296631,LCK,1
GO:0032940,secretion by cell,0.8284679361131773,1,3.8509678840637207,LAT,1
GO:0022603,regulation of anatomical structure morphogenesis,0.8289889609703154,1,2.644690990447998,ETS1,1
GO:0006325,chromatin organization,0.8314998982608782,1,1.072825312614441,NPM1,1
GO:0016070,RNA metabolic process,0.8367199077245733,11,2.3490902293812144,"RPS3,TCF7,RPS25,RPS27,RPS21,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",11
GO:0090304,nucleic acid metabolic process,0.8367199077245733,12,2.602493723233541,"RPS3,IL7R,TCF7,RPS25,RPS27,RPS21,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",12
GO:0022618,protein-RNA complex assembly,0.8367199077245733,2,1.3191729187965393,"RPS27,RPSA",2
GO:0071826,protein-RNA complex organization,0.8385593044673273,2,1.3191729187965393,"RPS27,RPSA",2
GO:0051049,regulation of transport,0.8387329453299218,2,1.8007119297981262,"HSPA8,AAK1",2
GO:0030001,metal ion transport,0.8396153168796049,1,4.782388210296631,LCK,1
GO:0098660,inorganic ion transmembrane transport,0.8476253426911953,1,4.782388210296631,LCK,1
GO:0019752,carboxylic acid metabolic process,0.8476253426911953,1,2.3563857078552246,LDHB,1
GO:0140352,export from cell,0.8476253426911953,1,3.8509678840637207,LAT,1
GO:0009725,response to hormone,0.8476253426911953,1,1.4021910429000854,HSPA8,1
GO:0098657,import into cell,0.8524256694209699,1,2.199232816696167,AAK1,1
GO:0051093,negative regulation of developmental process,0.8533630000665494,1,4.3055219650268555,RORA,1
GO:0043436,oxoacid metabolic process,0.8533630000665494,1,2.3563857078552246,LDHB,1
GO:0006082,organic acid metabolic process,0.8543144076671428,1,2.3563857078552246,LDHB,1
GO:0040007,growth,0.856225196160736,1,1.072825312614441,NPM1,1
GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",0.8593724273280754,2,1.2375081777572632,"HSPA8,NPM1",2
GO:0000398,"mRNA splicing, via spliceosome",0.8593724273280754,2,1.2375081777572632,"HSPA8,NPM1",2
GO:0034654,nucleobase-containing compound biosynthetic process,0.8593724273280754,11,2.3490902293812144,"RPS3,TCF7,RPS25,RPS27,RPS21,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",11
GO:0000375,"RNA splicing, via transesterification reactions",0.8596492580675238,2,1.2375081777572632,"HSPA8,NPM1",2
GO:0046903,secretion,0.8612015697816863,1,3.8509678840637207,LAT,1
GO:1901698,response to nitrogen compound,0.8728553474486246,1,1.072825312614441,NPM1,1
GO:0034220,monoatomic ion transmembrane transport,0.8740991955177578,1,4.782388210296631,LCK,1
GO:0009894,regulation of catabolic process,0.8767715505676985,1,1.072825312614441,NPM1,1
GO:0006812,monoatomic cation transport,0.8767715505676985,1,4.782388210296631,LCK,1
GO:0008380,RNA splicing,0.8869047053643699,2,1.2375081777572632,"HSPA8,NPM1",2
GO:0051241,negative regulation of multicellular organismal process,0.8890859739842135,1,2.3412601947784424,EVL,1
GO:0009056,catabolic process,0.8890859739842135,3,2.391733090082804,"HSPA8,NPM1,CTSW",3
GO:0006397,mRNA processing,0.8926720382295558,2,1.2375081777572632,"HSPA8,NPM1",2
GO:0071495,cellular response to endogenous stimulus,0.9145260952714194,1,1.4021910429000854,HSPA8,1
GO:0060429,epithelium development,0.9163683282278541,1,4.691773414611816,BCL11B,1
GO:0006811,monoatomic ion transport,0.9204131424160055,1,4.782388210296631,LCK,1
GO:0007186,G protein-coupled receptor signaling pathway,0.9228823328475216,1,5.236643314361572,CD3E,1
GO:0016071,mRNA metabolic process,0.9271048426399305,2,1.2375081777572632,"HSPA8,NPM1",2
GO:0007267,cell-cell signaling,0.9279179546611721,1,2.0302059650421143,LTB,1
GO:0009719,response to endogenous stimulus,0.9483547094238435,1,1.4021910429000854,HSPA8,1
GO:0055085,transmembrane transport,0.9538447998380112,1,4.782388210296631,LCK,1
GO:0009888,tissue development,0.9830084858839239,1,4.691773414611816,BCL11B,1
GO:0008150,biological_process,1.0,40,3.0441566199064254,"CD3E,IL32,CD3D,LCK,RPS3,CD3G,IL7R,RPS29,LDHB,RPL3,CD7,EVL,RPS12,GIMAP7,CD247,TCF7,ARL4C,RPS25,RPL23A,RPS27,RPSA,GZMM,RPS18,RPS21,CD2,NOSIP,BCL11B,ACAP1,HSPA8,ETS1,LAT,CD27,RORA,NPM1,SPOCK2,AAK1,SYNE2,CTSW,LTB,SKAP1",40
